,Acquisition Function,Trial,Step,Best Solubility,Regret,Cumulative Regret
326,Upper Confidence Bound,8,30,0.0,1.5800000429153442,55.440001368522644
327,Upper Confidence Bound,8,31,0.0,1.5800000429153442,57.02000141143799
328,Upper Confidence Bound,8,32,0.0,1.5800000429153442,58.60000145435333
329,Upper Confidence Bound,8,33,0.0,1.5800000429153442,60.18000149726868
330,Upper Confidence Bound,8,34,0.0,1.5800000429153442,61.76000154018402
331,Upper Confidence Bound,8,35,0.0,1.5800000429153442,63.340001583099365
332,Upper Confidence Bound,8,36,0.0,1.5800000429153442,64.92000162601471
333,Upper Confidence Bound,9,0,0.25999999046325684,1.3200000524520874,1.3200000524520874
334,Upper Confidence Bound,9,1,0.25999999046325684,1.3200000524520874,2.640000104904175
335,Upper Confidence Bound,9,2,0.25999999046325684,1.3200000524520874,3.960000157356262
336,Upper Confidence Bound,9,3,0.25999999046325684,1.3200000524520874,5.28000020980835
337,Upper Confidence Bound,9,4,0.25999999046325684,1.3200000524520874,6.600000262260437
338,Upper Confidence Bound,9,5,0.25999999046325684,1.3200000524520874,7.920000314712524
339,Upper Confidence Bound,9,6,0.25999999046325684,1.3200000524520874,9.240000367164612
340,Upper Confidence Bound,9,7,0.25999999046325684,1.3200000524520874,10.5600004196167
341,Upper Confidence Bound,9,8,0.25999999046325684,1.3200000524520874,11.880000472068787
342,Upper Confidence Bound,9,9,0.25999999046325684,1.3200000524520874,13.200000524520874
343,Upper Confidence Bound,9,10,0.25999999046325684,1.3200000524520874,14.520000576972961
344,Upper Confidence Bound,9,11,0.25999999046325684,1.3200000524520874,15.840000629425049
345,Upper Confidence Bound,9,12,0.25999999046325684,1.3200000524520874,17.160000681877136
346,Upper Confidence Bound,9,13,0.25999999046325684,1.3200000524520874,18.480000734329224
347,Upper Confidence Bound,9,14,0.25999999046325684,1.3200000524520874,19.80000078678131
348,Upper Confidence Bound,9,15,0.25999999046325684,1.3200000524520874,21.1200008392334
349,Upper Confidence Bound,9,16,0.25999999046325684,1.3200000524520874,22.440000891685486
350,Upper Confidence Bound,9,17,0.25999999046325684,1.3200000524520874,23.760000944137573
351,Upper Confidence Bound,9,18,0.25999999046325684,1.3200000524520874,25.08000099658966
352,Upper Confidence Bound,9,19,0.25999999046325684,1.3200000524520874,26.400001049041748
353,Upper Confidence Bound,9,20,0.25999999046325684,1.3200000524520874,27.720001101493835
354,Upper Confidence Bound,9,21,0.25999999046325684,1.3200000524520874,29.040001153945923
355,Upper Confidence Bound,9,22,0.25999999046325684,1.3200000524520874,30.36000120639801
356,Upper Confidence Bound,9,23,0.25999999046325684,1.3200000524520874,31.680001258850098
357,Upper Confidence Bound,9,24,0.25999999046325684,1.3200000524520874,33.000001311302185
358,Upper Confidence Bound,9,25,0.25999999046325684,1.3200000524520874,34.32000136375427
359,Upper Confidence Bound,9,26,0.25999999046325684,1.3200000524520874,35.64000141620636
360,Upper Confidence Bound,9,27,0.25999999046325684,1.3200000524520874,36.96000146865845
361,Upper Confidence Bound,9,28,0.25999999046325684,1.3200000524520874,38.280001521110535
362,Upper Confidence Bound,9,29,0.25999999046325684,1.3200000524520874,39.60000157356262
363,Upper Confidence Bound,9,30,0.25999999046325684,1.3200000524520874,40.92000162601471
364,Upper Confidence Bound,9,31,0.25999999046325684,1.3200000524520874,42.2400016784668
365,Upper Confidence Bound,9,32,0.25999999046325684,1.3200000524520874,43.560001730918884
366,Upper Confidence Bound,9,33,0.25999999046325684,1.3200000524520874,44.88000178337097
367,Upper Confidence Bound,9,34,0.25999999046325684,1.3200000524520874,46.20000183582306
368,Upper Confidence Bound,9,35,0.25999999046325684,1.3200000524520874,47.52000188827515
369,Upper Confidence Bound,9,36,0.25999999046325684,1.3200000524520874,48.840001940727234
370,Upper Confidence Bound,10,0,-1.8029999732971191,3.3830000162124634,3.3830000162124634
371,Upper Confidence Bound,10,1,-0.8539999723434448,2.434000015258789,5.817000031471252
372,Upper Confidence Bound,10,2,-0.8539999723434448,2.434000015258789,8.251000046730042
373,Upper Confidence Bound,10,3,-0.8539999723434448,2.434000015258789,10.68500006198883
374,Upper Confidence Bound,10,4,-0.10000000149011612,1.6800000444054604,12.365000106394291
375,Upper Confidence Bound,10,5,-0.10000000149011612,1.6800000444054604,14.045000150799751
376,Upper Confidence Bound,10,6,-0.10000000149011612,1.6800000444054604,15.725000195205212
377,Upper Confidence Bound,10,7,-0.10000000149011612,1.6800000444054604,17.405000239610672
378,Upper Confidence Bound,10,8,-0.10000000149011612,1.6800000444054604,19.085000284016132
379,Upper Confidence Bound,10,9,-0.10000000149011612,1.6800000444054604,20.765000328421593
380,Upper Confidence Bound,10,10,-0.10000000149011612,1.6800000444054604,22.445000372827053
381,Upper Confidence Bound,10,11,-0.10000000149011612,1.6800000444054604,24.125000417232513
382,Upper Confidence Bound,10,12,-0.10000000149011612,1.6800000444054604,25.805000461637974
383,Upper Confidence Bound,10,13,-0.10000000149011612,1.6800000444054604,27.485000506043434
384,Upper Confidence Bound,10,14,0.8500000238418579,0.7300000190734863,28.21500052511692
385,Upper Confidence Bound,10,15,0.8500000238418579,0.7300000190734863,28.945000544190407
386,Upper Confidence Bound,10,16,0.8500000238418579,0.7300000190734863,29.675000563263893
387,Upper Confidence Bound,10,17,0.8500000238418579,0.7300000190734863,30.40500058233738
388,Upper Confidence Bound,10,18,0.8500000238418579,0.7300000190734863,31.135000601410866
389,Upper Confidence Bound,10,19,0.8500000238418579,0.7300000190734863,31.865000620484352
390,Upper Confidence Bound,10,20,0.8500000238418579,0.7300000190734863,32.59500063955784
391,Upper Confidence Bound,10,21,0.8500000238418579,0.7300000190734863,33.325000658631325
392,Upper Confidence Bound,10,22,0.8500000238418579,0.7300000190734863,34.05500067770481
393,Upper Confidence Bound,10,23,0.8500000238418579,0.7300000190734863,34.7850006967783
394,Upper Confidence Bound,10,24,0.8500000238418579,0.7300000190734863,35.515000715851784
395,Upper Confidence Bound,10,25,0.8500000238418579,0.7300000190734863,36.24500073492527
396,Upper Confidence Bound,10,26,0.8500000238418579,0.7300000190734863,36.975000753998756
397,Upper Confidence Bound,10,27,0.8500000238418579,0.7300000190734863,37.70500077307224
398,Upper Confidence Bound,10,28,0.8500000238418579,0.7300000190734863,38.43500079214573
399,Upper Confidence Bound,10,29,0.8500000238418579,0.7300000190734863,39.165000811219215
400,Upper Confidence Bound,10,30,0.8500000238418579,0.7300000190734863,39.8950008302927
401,Upper Confidence Bound,10,31,0.8500000238418579,0.7300000190734863,40.62500084936619
402,Upper Confidence Bound,10,32,0.8500000238418579,0.7300000190734863,41.355000868439674
403,Upper Confidence Bound,10,33,0.8500000238418579,0.7300000190734863,42.08500088751316
404,Upper Confidence Bound,10,34,0.8500000238418579,0.7300000190734863,42.81500090658665
405,Upper Confidence Bound,10,35,0.8500000238418579,0.7300000190734863,43.54500092566013
406,Upper Confidence Bound,10,36,0.8500000238418579,0.7300000190734863,44.27500094473362
407,Upper Confidence Bound,11,0,-1.340000033378601,2.9200000762939453,2.9200000762939453
408,Upper Confidence Bound,11,1,-0.4099999964237213,1.9900000393390656,4.910000115633011
409,Upper Confidence Bound,11,2,-0.4099999964237213,1.9900000393390656,6.900000154972076
410,Upper Confidence Bound,11,3,-0.4099999964237213,1.9900000393390656,8.890000194311142
411,Upper Confidence Bound,11,4,-0.4099999964237213,1.9900000393390656,10.880000233650208
412,Upper Confidence Bound,11,5,-0.4099999964237213,1.9900000393390656,12.870000272989273
413,Upper Confidence Bound,11,6,-0.4099999964237213,1.9900000393390656,14.860000312328339
414,Upper Confidence Bound,11,7,-0.4099999964237213,1.9900000393390656,16.850000351667404
415,Upper Confidence Bound,11,8,-0.4099999964237213,1.9900000393390656,18.84000039100647
416,Upper Confidence Bound,11,9,-0.4099999964237213,1.9900000393390656,20.830000430345535
417,Upper Confidence Bound,11,10,-0.4099999964237213,1.9900000393390656,22.8200004696846
418,Upper Confidence Bound,11,11,-0.4099999964237213,1.9900000393390656,24.810000509023666
419,Upper Confidence Bound,11,12,-0.4099999964237213,1.9900000393390656,26.800000548362732
420,Upper Confidence Bound,11,13,-0.4099999964237213,1.9900000393390656,28.790000587701797
421,Upper Confidence Bound,11,14,-0.4099999964237213,1.9900000393390656,30.780000627040863
422,Upper Confidence Bound,11,15,-0.4099999964237213,1.9900000393390656,32.77000066637993
423,Upper Confidence Bound,11,16,-0.4099999964237213,1.9900000393390656,34.760000705718994
424,Upper Confidence Bound,11,17,-0.4099999964237213,1.9900000393390656,36.75000074505806
425,Upper Confidence Bound,11,18,-0.4099999964237213,1.9900000393390656,38.740000784397125
426,Upper Confidence Bound,11,19,-0.4099999964237213,1.9900000393390656,40.73000082373619
427,Upper Confidence Bound,11,20,-0.4099999964237213,1.9900000393390656,42.720000863075256
428,Upper Confidence Bound,11,21,-0.4099999964237213,1.9900000393390656,44.71000090241432
429,Upper Confidence Bound,11,22,-0.4099999964237213,1.9900000393390656,46.70000094175339
430,Upper Confidence Bound,11,23,-0.4099999964237213,1.9900000393390656,48.69000098109245
431,Upper Confidence Bound,11,24,-0.4099999964237213,1.9900000393390656,50.68000102043152
432,Upper Confidence Bound,11,25,-0.4099999964237213,1.9900000393390656,52.670001059770584
433,Upper Confidence Bound,11,26,-0.4099999964237213,1.9900000393390656,54.66000109910965
434,Upper Confidence Bound,11,27,-0.4099999964237213,1.9900000393390656,56.650001138448715
435,Upper Confidence Bound,11,28,-0.4099999964237213,1.9900000393390656,58.64000117778778
436,Upper Confidence Bound,11,29,-0.4099999964237213,1.9900000393390656,60.630001217126846
437,Upper Confidence Bound,11,30,-0.4099999964237213,1.9900000393390656,62.62000125646591
438,Upper Confidence Bound,11,31,-0.4099999964237213,1.9900000393390656,64.61000129580498
439,Upper Confidence Bound,11,32,-0.24400000274181366,1.824000045657158,66.43400134146214
440,Upper Confidence Bound,11,33,-0.24400000274181366,1.824000045657158,68.2580013871193
441,Upper Confidence Bound,11,34,-0.24400000274181366,1.824000045657158,70.08200143277645
442,Upper Confidence Bound,11,35,-0.24400000274181366,1.824000045657158,71.90600147843361
443,Upper Confidence Bound,11,36,-0.24400000274181366,1.824000045657158,73.73000152409077
444,Upper Confidence Bound,12,0,-1.1100000143051147,2.690000057220459,2.690000057220459
445,Upper Confidence Bound,12,1,-1.1100000143051147,2.690000057220459,5.380000114440918
446,Upper Confidence Bound,12,2,-0.4099999964237213,1.9900000393390656,7.3700001537799835
447,Upper Confidence Bound,12,3,-0.4099999964237213,1.9900000393390656,9.360000193119049
448,Upper Confidence Bound,12,4,-0.4099999964237213,1.9900000393390656,11.350000232458115
449,Upper Confidence Bound,12,5,-0.4099999964237213,1.9900000393390656,13.34000027179718
450,Upper Confidence Bound,12,6,-0.4099999964237213,1.9900000393390656,15.330000311136246
451,Upper Confidence Bound,12,7,-0.4099999964237213,1.9900000393390656,17.32000035047531
452,Upper Confidence Bound,12,8,-0.4099999964237213,1.9900000393390656,19.310000389814377
453,Upper Confidence Bound,12,9,-0.4099999964237213,1.9900000393390656,21.300000429153442
454,Upper Confidence Bound,12,10,-0.4099999964237213,1.9900000393390656,23.290000468492508
455,Upper Confidence Bound,12,11,-0.4099999964237213,1.9900000393390656,25.280000507831573
456,Upper Confidence Bound,12,12,-0.4099999964237213,1.9900000393390656,27.27000054717064
457,Upper Confidence Bound,12,13,-0.4099999964237213,1.9900000393390656,29.260000586509705
458,Upper Confidence Bound,12,14,-0.4099999964237213,1.9900000393390656,31.25000062584877
459,Upper Confidence Bound,12,15,0.5099999904632568,1.0700000524520874,32.32000067830086
460,Upper Confidence Bound,12,16,0.5099999904632568,1.0700000524520874,33.390000730752945
461,Upper Confidence Bound,12,17,0.5099999904632568,1.0700000524520874,34.46000078320503
462,Upper Confidence Bound,12,18,0.5099999904632568,1.0700000524520874,35.53000083565712
463,Upper Confidence Bound,12,19,0.5099999904632568,1.0700000524520874,36.60000088810921
464,Upper Confidence Bound,12,20,0.6510000228881836,0.9290000200271606,37.52900090813637
465,Upper Confidence Bound,12,21,0.6510000228881836,0.9290000200271606,38.45800092816353
466,Upper Confidence Bound,12,22,0.6510000228881836,0.9290000200271606,39.38700094819069
467,Upper Confidence Bound,12,23,0.6510000228881836,0.9290000200271606,40.31600096821785
468,Upper Confidence Bound,12,24,0.6510000228881836,0.9290000200271606,41.24500098824501
469,Upper Confidence Bound,12,25,0.6510000228881836,0.9290000200271606,42.17400100827217
470,Upper Confidence Bound,12,26,0.6510000228881836,0.9290000200271606,43.10300102829933
471,Upper Confidence Bound,12,27,0.6510000228881836,0.9290000200271606,44.03200104832649
472,Upper Confidence Bound,12,28,0.6510000228881836,0.9290000200271606,44.96100106835365
473,Upper Confidence Bound,12,29,0.6510000228881836,0.9290000200271606,45.890001088380814
474,Upper Confidence Bound,12,30,0.6510000228881836,0.9290000200271606,46.819001108407974
475,Upper Confidence Bound,12,31,0.6510000228881836,0.9290000200271606,47.748001128435135
476,Upper Confidence Bound,12,32,0.6510000228881836,0.9290000200271606,48.677001148462296
477,Upper Confidence Bound,12,33,0.6510000228881836,0.9290000200271606,49.606001168489456
478,Upper Confidence Bound,12,34,0.6510000228881836,0.9290000200271606,50.53500118851662
479,Upper Confidence Bound,12,35,0.6510000228881836,0.9290000200271606,51.46400120854378
480,Upper Confidence Bound,12,36,0.6510000228881836,0.9290000200271606,52.39300122857094
481,Upper Confidence Bound,13,0,-1.090000033378601,2.6700000762939453,2.6700000762939453
482,Upper Confidence Bound,13,1,-1.090000033378601,2.6700000762939453,5.340000152587891
483,Upper Confidence Bound,13,2,-1.090000033378601,2.6700000762939453,8.010000228881836
484,Upper Confidence Bound,13,3,-1.090000033378601,2.6700000762939453,10.680000305175781
485,Upper Confidence Bound,13,4,-0.972000002861023,2.552000045776367,13.232000350952148
486,Upper Confidence Bound,13,5,-0.972000002861023,2.552000045776367,15.784000396728516
487,Upper Confidence Bound,13,6,-0.972000002861023,2.552000045776367,18.336000442504883
488,Upper Confidence Bound,13,7,-0.972000002861023,2.552000045776367,20.88800048828125
489,Upper Confidence Bound,13,8,-0.03999999910593033,1.6200000420212746,22.508000530302525
490,Upper Confidence Bound,13,9,-0.03999999910593033,1.6200000420212746,24.1280005723238
491,Upper Confidence Bound,13,10,-0.03999999910593033,1.6200000420212746,25.748000614345074
492,Upper Confidence Bound,13,11,-0.03999999910593033,1.6200000420212746,27.36800065636635
493,Upper Confidence Bound,13,12,-0.03999999910593033,1.6200000420212746,28.988000698387623
494,Upper Confidence Bound,13,13,-0.03999999910593033,1.6200000420212746,30.608000740408897
495,Upper Confidence Bound,13,14,-0.03999999910593033,1.6200000420212746,32.22800078243017
496,Upper Confidence Bound,13,15,-0.03999999910593033,1.6200000420212746,33.84800082445145
497,Upper Confidence Bound,13,16,-0.03999999910593033,1.6200000420212746,35.46800086647272
498,Upper Confidence Bound,13,17,-0.03999999910593033,1.6200000420212746,37.088000908493996
499,Upper Confidence Bound,13,18,-0.03999999910593033,1.6200000420212746,38.70800095051527
500,Upper Confidence Bound,13,19,-0.03999999910593033,1.6200000420212746,40.328000992536545
501,Upper Confidence Bound,13,20,-0.03999999910593033,1.6200000420212746,41.94800103455782
502,Upper Confidence Bound,13,21,-0.03999999910593033,1.6200000420212746,43.568001076579094
503,Upper Confidence Bound,13,22,-0.03999999910593033,1.6200000420212746,45.18800111860037
504,Upper Confidence Bound,13,23,-0.03999999910593033,1.6200000420212746,46.80800116062164
505,Upper Confidence Bound,13,24,-0.03999999910593033,1.6200000420212746,48.42800120264292
506,Upper Confidence Bound,13,25,-0.03999999910593033,1.6200000420212746,50.04800124466419
507,Upper Confidence Bound,13,26,-0.03999999910593033,1.6200000420212746,51.66800128668547
508,Upper Confidence Bound,13,27,-0.03999999910593033,1.6200000420212746,53.28800132870674
509,Upper Confidence Bound,13,28,-0.03999999910593033,1.6200000420212746,54.908001370728016
510,Upper Confidence Bound,13,29,-0.03999999910593033,1.6200000420212746,56.52800141274929
511,Upper Confidence Bound,13,30,-0.03999999910593033,1.6200000420212746,58.148001454770565
512,Upper Confidence Bound,13,31,-0.03999999910593033,1.6200000420212746,59.76800149679184
513,Upper Confidence Bound,13,32,-0.03999999910593033,1.6200000420212746,61.388001538813114
514,Upper Confidence Bound,13,33,-0.03999999910593033,1.6200000420212746,63.00800158083439
515,Upper Confidence Bound,13,34,-0.03999999910593033,1.6200000420212746,64.62800162285566
516,Upper Confidence Bound,13,35,-0.03999999910593033,1.6200000420212746,66.24800166487694
517,Upper Confidence Bound,13,36,-0.03999999910593033,1.6200000420212746,67.86800170689821
518,Upper Confidence Bound,14,0,-4.749000072479248,6.329000115394592,6.329000115394592
519,Upper Confidence Bound,14,1,-3.3239998817443848,4.903999924659729,11.233000040054321
520,Upper Confidence Bound,14,2,-2.119999885559082,3.6999999284744263,14.932999968528748
521,Upper Confidence Bound,14,3,-2.119999885559082,3.6999999284744263,18.632999897003174
522,Upper Confidence Bound,14,4,-2.119999885559082,3.6999999284744263,22.3329998254776
523,Upper Confidence Bound,14,5,-2.119999885559082,3.6999999284744263,26.032999753952026
524,Upper Confidence Bound,14,6,-2.119999885559082,3.6999999284744263,29.732999682426453
525,Upper Confidence Bound,14,7,-2.119999885559082,3.6999999284744263,33.43299961090088
526,Upper Confidence Bound,14,8,-2.119999885559082,3.6999999284744263,37.132999539375305
527,Upper Confidence Bound,14,9,-2.119999885559082,3.6999999284744263,40.83299946784973
528,Upper Confidence Bound,14,10,-1.25,2.8300000429153442,43.662999510765076
529,Upper Confidence Bound,14,11,-1.25,2.8300000429153442,46.49299955368042
530,Upper Confidence Bound,14,12,-1.25,2.8300000429153442,49.322999596595764
531,Upper Confidence Bound,14,13,-1.25,2.8300000429153442,52.15299963951111
532,Upper Confidence Bound,14,14,-1.25,2.8300000429153442,54.98299968242645
533,Upper Confidence Bound,14,15,-1.25,2.8300000429153442,57.8129997253418
534,Upper Confidence Bound,14,16,-1.25,2.8300000429153442,60.64299976825714
535,Upper Confidence Bound,14,17,-1.25,2.8300000429153442,63.472999811172485
536,Upper Confidence Bound,14,18,-1.25,2.8300000429153442,66.30299985408783
537,Upper Confidence Bound,14,19,-1.25,2.8300000429153442,69.13299989700317
538,Upper Confidence Bound,14,20,-1.25,2.8300000429153442,71.96299993991852
539,Upper Confidence Bound,14,21,-1.25,2.8300000429153442,74.79299998283386
540,Upper Confidence Bound,14,22,-1.1390000581741333,2.7190001010894775,77.51200008392334
541,Upper Confidence Bound,14,23,-1.1390000581741333,2.7190001010894775,80.23100018501282
542,Upper Confidence Bound,14,24,-1.1390000581741333,2.7190001010894775,82.9500002861023
543,Upper Confidence Bound,14,25,-1.1390000581741333,2.7190001010894775,85.66900038719177
544,Upper Confidence Bound,14,26,-1.1390000581741333,2.7190001010894775,88.38800048828125
545,Upper Confidence Bound,14,27,-1.1390000581741333,2.7190001010894775,91.10700058937073
546,Upper Confidence Bound,14,28,-1.1390000581741333,2.7190001010894775,93.8260006904602
547,Upper Confidence Bound,14,29,-1.1390000581741333,2.7190001010894775,96.54500079154968
548,Upper Confidence Bound,14,30,-1.1390000581741333,2.7190001010894775,99.26400089263916
549,Upper Confidence Bound,14,31,0.9599999785423279,0.6200000643730164,99.88400095701218
550,Upper Confidence Bound,14,32,0.9599999785423279,0.6200000643730164,100.50400102138519
551,Upper Confidence Bound,14,33,0.9599999785423279,0.6200000643730164,101.12400108575821
552,Upper Confidence Bound,14,34,0.9599999785423279,0.6200000643730164,101.74400115013123
553,Upper Confidence Bound,14,35,0.9599999785423279,0.6200000643730164,102.36400121450424
554,Upper Confidence Bound,14,36,0.9599999785423279,0.6200000643730164,102.98400127887726
555,Probability of Improvement,0,0,-2.109999895095825,3.6899999380111694,3.6899999380111694
556,Probability of Improvement,0,1,-2.109999895095825,3.6899999380111694,7.379999876022339
557,Probability of Improvement,0,2,-2.109999895095825,3.6899999380111694,11.069999814033508
558,Probability of Improvement,0,3,-2.059999942779541,3.6399999856948853,14.709999799728394
559,Probability of Improvement,0,4,-2.059999942779541,3.6399999856948853,18.34999978542328
560,Probability of Improvement,0,5,-2.059999942779541,3.6399999856948853,21.989999771118164
561,Probability of Improvement,0,6,-1.9950000047683716,3.575000047683716,25.56499981880188
562,Probability of Improvement,0,7,-1.9950000047683716,3.575000047683716,29.139999866485596
563,Probability of Improvement,0,8,-1.75,3.3300000429153442,32.46999990940094
564,Probability of Improvement,0,9,-1.75,3.3300000429153442,35.799999952316284
565,Probability of Improvement,0,10,-1.75,3.3300000429153442,39.12999999523163
566,Probability of Improvement,0,11,-1.6399999856948853,3.2200000286102295,42.35000002384186
567,Probability of Improvement,0,12,-1.6399999856948853,3.2200000286102295,45.57000005245209
568,Probability of Improvement,0,13,-1.6399999856948853,3.2200000286102295,48.79000008106232
569,Probability of Improvement,0,14,-1.6399999856948853,3.2200000286102295,52.010000109672546
570,Probability of Improvement,0,15,-0.8999999761581421,2.4800000190734863,54.49000012874603
571,Probability of Improvement,0,16,-0.8999999761581421,2.4800000190734863,56.97000014781952
572,Probability of Improvement,0,17,-0.8999999761581421,2.4800000190734863,59.450000166893005
573,Probability of Improvement,0,18,1.340000033378601,0.24000000953674316,59.69000017642975
574,Probability of Improvement,0,19,1.340000033378601,0.24000000953674316,59.93000018596649
575,Probability of Improvement,0,20,1.340000033378601,0.24000000953674316,60.170000195503235
576,Probability of Improvement,0,21,1.340000033378601,0.24000000953674316,60.41000020503998
577,Probability of Improvement,0,22,1.340000033378601,0.24000000953674316,60.65000021457672
578,Probability of Improvement,0,23,1.340000033378601,0.24000000953674316,60.890000224113464
579,Probability of Improvement,0,24,1.340000033378601,0.24000000953674316,61.13000023365021
580,Probability of Improvement,0,25,1.340000033378601,0.24000000953674316,61.37000024318695
581,Probability of Improvement,0,26,1.340000033378601,0.24000000953674316,61.610000252723694
582,Probability of Improvement,0,27,1.340000033378601,0.24000000953674316,61.85000026226044
583,Probability of Improvement,0,28,1.340000033378601,0.24000000953674316,62.09000027179718
584,Probability of Improvement,0,29,1.340000033378601,0.24000000953674316,62.33000028133392
585,Probability of Improvement,0,30,1.340000033378601,0.24000000953674316,62.57000029087067
586,Probability of Improvement,0,31,1.340000033378601,0.24000000953674316,62.81000030040741
587,Probability of Improvement,0,32,1.340000033378601,0.24000000953674316,63.05000030994415
588,Probability of Improvement,0,33,1.340000033378601,0.24000000953674316,63.290000319480896
589,Probability of Improvement,0,34,1.340000033378601,0.24000000953674316,63.53000032901764
590,Probability of Improvement,0,35,1.340000033378601,0.24000000953674316,63.77000033855438
591,Probability of Improvement,0,36,1.340000033378601,0.24000000953674316,64.01000034809113
592,Probability of Improvement,1,0,-3.5899999141693115,5.169999957084656,5.169999957084656
593,Probability of Improvement,1,1,-3.5899999141693115,5.169999957084656,10.339999914169312
594,Probability of Improvement,1,2,-3.0299999713897705,4.610000014305115,14.949999928474426
595,Probability of Improvement,1,3,-2.2809998989105225,3.8609999418258667,18.810999870300293
596,Probability of Improvement,1,4,-2.2809998989105225,3.8609999418258667,22.67199981212616
597,Probability of Improvement,1,5,-2.2809998989105225,3.8609999418258667,26.532999753952026
598,Probability of Improvement,1,6,-2.2809998989105225,3.8609999418258667,30.393999695777893
599,Probability of Improvement,1,7,-0.28999999165534973,1.870000034570694,32.26399973034859
600,Probability of Improvement,1,8,-0.28999999165534973,1.870000034570694,34.13399976491928
601,Probability of Improvement,1,9,-0.28999999165534973,1.870000034570694,36.003999799489975
602,Probability of Improvement,1,10,0.9399999976158142,0.64000004529953,36.643999844789505
603,Probability of Improvement,1,11,0.9399999976158142,0.64000004529953,37.283999890089035
604,Probability of Improvement,1,12,0.9399999976158142,0.64000004529953,37.923999935388565
605,Probability of Improvement,1,13,1.100000023841858,0.48000001907348633,38.40399995446205
606,Probability of Improvement,1,14,1.100000023841858,0.48000001907348633,38.88399997353554
607,Probability of Improvement,1,15,1.340000033378601,0.24000000953674316,39.12399998307228
608,Probability of Improvement,1,16,1.340000033378601,0.24000000953674316,39.363999992609024
609,Probability of Improvement,1,17,1.340000033378601,0.24000000953674316,39.60400000214577
610,Probability of Improvement,1,18,1.340000033378601,0.24000000953674316,39.84400001168251
611,Probability of Improvement,1,19,1.340000033378601,0.24000000953674316,40.08400002121925
612,Probability of Improvement,1,20,1.340000033378601,0.24000000953674316,40.324000030756
613,Probability of Improvement,1,21,1.340000033378601,0.24000000953674316,40.56400004029274
614,Probability of Improvement,1,22,1.340000033378601,0.24000000953674316,40.80400004982948
615,Probability of Improvement,1,23,1.340000033378601,0.24000000953674316,41.044000059366226
616,Probability of Improvement,1,24,1.340000033378601,0.24000000953674316,41.28400006890297
617,Probability of Improvement,1,25,1.340000033378601,0.24000000953674316,41.52400007843971
618,Probability of Improvement,1,26,1.340000033378601,0.24000000953674316,41.764000087976456
619,Probability of Improvement,1,27,1.340000033378601,0.24000000953674316,42.0040000975132
620,Probability of Improvement,1,28,1.340000033378601,0.24000000953674316,42.24400010704994
621,Probability of Improvement,1,29,1.340000033378601,0.24000000953674316,42.484000116586685
622,Probability of Improvement,1,30,1.340000033378601,0.24000000953674316,42.72400012612343
623,Probability of Improvement,1,31,1.340000033378601,0.24000000953674316,42.96400013566017
624,Probability of Improvement,1,32,1.340000033378601,0.24000000953674316,43.204000145196915
625,Probability of Improvement,1,33,1.340000033378601,0.24000000953674316,43.44400015473366
626,Probability of Improvement,1,34,1.340000033378601,0.24000000953674316,43.6840001642704
627,Probability of Improvement,1,35,1.340000033378601,0.24000000953674316,43.924000173807144
628,Probability of Improvement,1,36,1.340000033378601,0.24000000953674316,44.16400018334389
629,Probability of Improvement,2,0,-4.882999897003174,6.462999939918518,6.462999939918518
630,Probability of Improvement,2,1,-2.7699999809265137,4.350000023841858,10.812999963760376
631,Probability of Improvement,2,2,-2.7699999809265137,4.350000023841858,15.162999987602234
632,Probability of Improvement,2,3,-1.4800000190734863,3.0600000619888306,18.223000049591064
633,Probability of Improvement,2,4,-1.4800000190734863,3.0600000619888306,21.283000111579895
634,Probability of Improvement,2,5,-1.4800000190734863,3.0600000619888306,24.343000173568726
635,Probability of Improvement,2,6,-1.4800000190734863,3.0600000619888306,27.403000235557556
636,Probability of Improvement,2,7,-0.24400000274181366,1.824000045657158,29.227000281214714
637,Probability of Improvement,2,8,-0.24400000274181366,1.824000045657158,31.051000326871872
638,Probability of Improvement,2,9,-0.24400000274181366,1.824000045657158,32.87500037252903
639,Probability of Improvement,2,10,-0.24400000274181366,1.824000045657158,34.69900041818619
640,Probability of Improvement,2,11,-0.24400000274181366,1.824000045657158,36.523000463843346
641,Probability of Improvement,2,12,-0.24400000274181366,1.824000045657158,38.3470005095005
642,Probability of Improvement,2,13,-0.24400000274181366,1.824000045657158,40.17100055515766
643,Probability of Improvement,2,14,-0.24400000274181366,1.824000045657158,41.99500060081482
644,Probability of Improvement,2,15,-0.24400000274181366,1.824000045657158,43.81900064647198
645,Probability of Improvement,2,16,-0.24400000274181366,1.824000045657158,45.643000692129135
646,Probability of Improvement,2,17,-0.24400000274181366,1.824000045657158,47.46700073778629
647,Probability of Improvement,2,18,-0.24400000274181366,1.824000045657158,49.29100078344345
648,Probability of Improvement,2,19,-0.24400000274181366,1.824000045657158,51.11500082910061
649,Probability of Improvement,2,20,-0.24400000274181366,1.824000045657158,52.93900087475777
650,Probability of Improvement,2,21,-0.24400000274181366,1.824000045657158,54.763000920414925
651,Probability of Improvement,2,22,-0.24400000274181366,1.824000045657158,56.58700096607208
652,Probability of Improvement,2,23,-0.24400000274181366,1.824000045657158,58.41100101172924
653,Probability of Improvement,2,24,-0.24400000274181366,1.824000045657158,60.2350010573864
654,Probability of Improvement,2,25,-0.24400000274181366,1.824000045657158,62.059001103043556
655,Probability of Improvement,2,26,-0.24400000274181366,1.824000045657158,63.883001148700714
