,0,1,2
877,Cc1ccc(C)c(S(=O)(=O)N2CCN(C(=O)CCl)CC2)c1,2.476,19.03054
878,Cc1ccc(C)c(S(=O)(=O)N2CCN(C(=O)CCl)CC2)c1,1.545,-12.40262
879,Cc1ccc(C)c(S(=O)(=O)N2CCN(C(=O)CCl)CC2)c1,0.772,-6.195128
880,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,99.03,96.26561
881,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,49.52,96.68604
882,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,24.76,85.77965
883,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,12.38,74.15605
884,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,7.428,54.37121
885,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,2.476,33.32509
886,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,1.545,14.35637
887,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,0.772,17.99184
888,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,99.03,95.59787
889,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,49.52,96.76023
890,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,24.76,86.17534
891,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,12.38,75.49153
892,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,7.428,48.11426
893,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,2.476,32.43477
894,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,1.545,7.555336
895,O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1,0.772,4.513416
896,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,99.03,97.97205
897,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,49.52,98.8129
898,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,24.76,92.3581
899,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,12.38,84.12267
900,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,7.428,67.15717
901,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,2.476,42.92073
902,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,1.545,21.67677
903,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,0.772,16.75529
904,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,99.03,98.02151
905,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,49.52,99.23334
906,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,24.76,91.56671
907,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,12.38,83.10869
908,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,7.428,63.67009
909,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,2.476,38.37022
910,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,1.545,14.08433
911,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,0.772,3.326326
912,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,99.0,96.02067
913,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,49.5,96.13695
914,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,24.8,94.54134
915,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,12.4,92.1124
916,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,7.43,82.31266
917,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,2.48,51.48579
918,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,1.55,30.80749
919,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,0.773,23.61111
920,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,99.0,95.99483
921,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,49.5,98.46253
922,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,24.8,95.87855
923,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,12.4,93.72092
924,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,7.43,83.21059
925,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,2.48,51.10465
926,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,1.55,27.45478
927,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1,0.773,18.08139
928,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,99.03,77.34636
929,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,49.52,56.74539
930,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,24.76,31.94015
931,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,12.38,17.99184
932,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,7.428,2.757512
933,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,2.476,12.18004
934,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,1.545,1.669346
935,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,0.772,6.813404
936,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,99.03,84.56783
937,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,49.52,69.38296
938,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,24.76,35.25411
939,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,12.38,27.66168
940,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,7.428,9.286509
941,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,2.476,9.533819
942,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,1.545,-9.682206
943,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,0.772,-2.806974
944,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,99.03,58.60022
945,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,49.52,42.20354
946,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,24.76,23.21009
947,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,12.38,14.60368
948,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,7.428,3.870409
949,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,2.476,7.975763
950,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,1.545,4.933845
951,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,0.772,10.42414
952,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,99.03,60.9744
953,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,49.52,51.2551
954,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,24.76,24.99072
955,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,12.38,24.8918
956,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,7.428,8.965005
957,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,2.476,8.618771
958,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,1.545,-13.11982
959,N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,0.772,-3.548906
960,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,99.03,75.83776
961,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,49.52,64.8819
962,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,24.76,46.48201
963,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,12.38,30.80252
964,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,7.428,16.87894
965,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,2.476,9.434896
966,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,1.545,7.876839
967,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,0.772,13.56498
968,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,99.03,78.21194
969,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,49.52,67.25609
970,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,24.76,44.89922
971,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,12.38,36.56486
972,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,7.428,20.83591
973,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,2.476,11.85854
974,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,1.545,-5.156424
975,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,0.772,-3.820947
976,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,99.03,34.46272
977,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,49.52,34.6111
978,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,24.76,14.87573
979,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,12.38,20.2671
980,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,7.428,8.049956
981,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,2.476,2.163967
982,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,1.545,7.827377
983,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,0.772,16.03809
984,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,99.03,39.35947
985,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,49.52,37.33152
986,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,24.76,13.3424
987,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,12.38,16.58217
988,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,7.428,6.368245
989,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,2.476,7.110177
990,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,1.545,-10.20156
991,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,0.772,-5.675776
992,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,99.03,44.42933
993,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,49.52,43.88525
994,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,24.76,28.08211
995,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,12.38,26.0047
996,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,7.428,13.88648
997,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,2.476,-28.25522
998,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,1.545,8.470385
999,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,0.772,14.23272
1000,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,99.03,50.9336
1001,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,49.52,50.2164
1002,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,24.76,28.65092
1003,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,12.38,22.023
1004,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,7.428,9.558551
1005,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,2.476,6.640287
1006,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,1.545,-6.763942
1007,CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,0.772,-6.071473
1008,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,99.03,60.13354
1009,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,49.52,46.33362
1010,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,24.76,26.42513
1011,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,12.38,22.7402
1012,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,7.428,13.31767
1013,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,2.476,11.36392
1014,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,1.545,7.975763
1015,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,0.772,12.35316
1016,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,99.03,66.34104
1017,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,49.52,54.27229
1018,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,24.76,31.14876
1019,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,12.38,20.95956
1020,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,7.428,11.01768
1021,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,2.476,5.329541
1022,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,1.545,-5.205886
1023,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,0.772,-9.583282
1024,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,99.03,53.13466
1025,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,49.52,37.43044
1026,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,24.76,1.125263
1027,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,12.38,16.75529
1028,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,7.428,11.33919
1029,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,2.476,12.3037
1030,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,1.545,10.81983
1031,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,0.772,13.78756
1032,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,99.03,58.45184
1033,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,49.52,44.4046
1034,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,24.76,24.8918
1035,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,12.38,18.90689
1036,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,7.428,12.3037
1037,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,2.476,7.65426
1038,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,1.545,-0.4080623
1039,C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,0.772,-17.17571
1040,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,99.03,42.05515
1041,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,49.52,32.5337
1042,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,24.76,-43.06912
1043,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,12.38,8.59404
1044,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,7.428,10.62199
1045,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,2.476,15.02411
1046,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,1.545,8.816619
1047,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,0.772,8.544578
1048,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,99.03,49.94436
1049,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,49.52,42.20354
1050,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,24.76,20.98429
1051,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,12.38,17.47249
1052,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,7.428,10.39941
1053,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,2.476,2.658588
1054,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,1.545,-3.771485
1055,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,0.772,-16.06282
1056,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,99.0,93.39533
1057,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,49.5,81.49747
1058,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,24.8,69.88335
1059,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,12.4,65.99306
1060,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,7.43,55.51387
1061,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,2.48,56.0309
1062,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,1.55,58.5971
1063,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,0.773,50.41299
1064,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,99.0,62.77743
1065,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,49.5,59.4546
1066,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,24.8,45.50126
1067,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,12.4,41.18853
1068,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,7.43,33.07377
1069,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,2.48,30.45082
1070,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,1.55,19.89597
1071,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,0.773,19.34741
1072,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,99.0,99.87074
1073,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,49.5,93.42686
1074,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,24.8,85.0536
1075,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,12.4,75.84174
1076,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,7.43,64.51135
1077,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,2.48,54.68789
1078,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,1.55,48.58449
1079,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.773,49.27806
1080,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,99.0,91.3966
1081,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,49.5,86.82535
1082,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,24.8,74.13934
1083,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,12.4,65.06621
1084,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,7.43,49.99054
1085,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,2.48,39.47352
1086,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,1.55,26.6425
1087,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.773,23.18096
1088,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,99.0,83.42686
1089,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,49.5,67.46848
1090,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,24.8,45.14817
1091,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,12.4,37.21627
1092,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,7.43,22.36759
1093,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,2.48,18.87453
1094,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,1.55,8.653846
1095,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,0.773,7.361286
1096,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,99.0,31.40921
1097,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,49.5,24.70681
1098,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,24.8,7.859395
1099,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,12.4,3.307062
1100,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,7.43,-5.003152
1101,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,2.48,-6.327239
1102,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,1.55,-15.86066
1103,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,0.773,-14.22762
1104,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,99.0,101.012
1105,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,49.5,96.33354
1106,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,24.8,92.5
1107,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,12.4,85.59584
1108,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,7.43,79.05738
1109,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,2.48,58.86822
1110,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,1.55,46.93884
1111,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,0.773,34.28436
1112,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,99.0,79.37263
1113,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,49.5,78.05486
1114,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,24.8,77.8594
1115,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,12.4,76.7749
1116,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,7.43,74.72572
1117,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,2.48,54.47982
1118,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,1.55,36.08764
1119,O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,0.773,19.7005
1120,O=C(CCl)N1CCN(Cc2cc(O)ccc2O)CC1,99.0,87.18474
1121,O=C(CCl)N1CCN(Cc2cc(O)ccc2O)CC1,49.5,66.81904
1122,O=C(CCl)N1CCN(Cc2cc(O)ccc2O)CC1,24.8,43.64124
1123,O=C(CCl)N1CCN(Cc2cc(O)ccc2O)CC1,12.4,27.0082
